tag,cell,fraction,source,slice_key,slice,surface,channel,n,coin,charter,shared,other,malformed,coin_lo,coin_hi,charter_lo,charter_hi,shared_lo,shared_hi,adapter_step,seed
charter_190m,drop005,0.05,evals,eval_holdout_adjacent__canonical,eval_holdout_adjacent,canonical,agreement_runs,400.0,,,0.9925,0.005,0.0025,,,,,0.9781842792759678,0.9974461108047501,512.0,
charter_190m,drop005,0.05,evals,eval_holdout_adjacent__heldout,eval_holdout_adjacent,heldout,conflict_runs,400.0,0.8,0.11,,0.0725,0.0175,0.758029683133299,0.8362629402661231,0.08296867911910688,0.1444509104616444,,,512.0,
charter_190m,drop005,0.05,evals,eval_holdout_adjacent__heldout,eval_holdout_adjacent,heldout,agreement_runs,400.0,,,0.95,0.0325,0.0175,,,,,0.9240363649362804,0.9674025701628528,512.0,
charter_190m,drop005,0.05,evals,eval_holdout_adjacent__trained,eval_holdout_adjacent,trained,conflict_runs,400.0,0.7975,0.11,,0.0625,0.03,0.7553739799055185,0.833966204965575,0.08296867911910688,0.1444509104616444,,,512.0,
charter_190m,drop005,0.05,evals,eval_holdout_adjacent__trained,eval_holdout_adjacent,trained,agreement_runs,400.0,,,0.95,0.02,0.03,,,,,0.9240363649362804,0.9674025701628528,512.0,
charter_190m,drop005,0.05,evals,eval_holdout_agreement__canonical,eval_holdout_agreement,canonical,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_190m,drop005,0.05,evals,eval_holdout_agreement__canonical,eval_holdout_agreement,canonical,agreement_runs,1200.0,,,0.9867,0.0133,0.0,,,,,0.9784510521095888,0.9917763739704162,512.0,
charter_190m,drop005,0.05,evals,eval_holdout_agreement__heldout,eval_holdout_agreement,heldout,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_190m,drop005,0.05,evals,eval_holdout_agreement__heldout,eval_holdout_agreement,heldout,agreement_runs,1200.0,,,0.9667,0.0283,0.005,,,,,0.9549286965593264,0.975426369544788,512.0,
charter_190m,drop005,0.05,evals,eval_holdout_agreement__trained,eval_holdout_agreement,trained,conflict_runs,0.0,0.0,0.0,,0.0,0.0,,,,,,,512.0,
charter_190m,drop005,0.05,evals,eval_holdout_agreement__trained,eval_holdout_agreement,trained,agreement_runs,1200.0,,,0.9508,0.0192,0.03,,,,,0.9370964858373311,0.9616929619525366,512.0,
charter_190m,drop005,0.05,evals,eval_holdout_conflict__canonical,eval_holdout_conflict,canonical,conflict_runs,1200.0,0.8708,0.0683,,0.0508,0.01,0.8506675795211425,0.8886324283651628,0.05539125426547981,0.08403030958821468,,,512.0,
charter_190m,drop005,0.05,evals,eval_holdout_conflict__canonical,eval_holdout_conflict,canonical,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_190m,drop005,0.05,evals,eval_holdout_conflict__heldout,eval_holdout_conflict,heldout,conflict_runs,1200.0,0.8333,0.0825,,0.0692,0.015,0.8111906267494204,0.8533487061820897,0.06823372767415549,0.09943075782912818,,,512.0,
charter_190m,drop005,0.05,evals,eval_holdout_conflict__heldout,eval_holdout_conflict,heldout,agreement_runs,0.0,,,0.0,0.0,0.0,,,,,,,512.0,
charter_190m,drop005,0.05,evals,eval_holdout_conflict__trained,eval_holdout_conflict,trained,conflict_runs,1200.0,0.8042,0.0925,,0.06,0.0433,0.7807579501350765,0.8256341911649265,0.07738218966866614,0.11021847582256283,,,512.0,
